classe;caderno;grupo;codigo_cc;descricao;unid;nova;codins;insumo;unidins;tipo_insumo;nome_obra;id_ccoi_elemento;id_appropriation_composition;app_inicio;app_fim;qntd;qs;data;qntd_acum;qs_acum;ip_d;ip_acum;elemento
BICOS DE INJEÇÃO;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-10-00;BICOS DE INJEÇÃO PARA RESINAS - FORNECIMENTO, INSTALAÇÃO E POSTERIOR CORTE;UN;0;;SOPRADOR DE AR E ASPIRADOR;H;EQUIPAMENTO;;9992;59199;2022-04-12 22:00:00 UTC;2022-04-13 00:40:00 UTC;2,65;600;2022-04-12 23:20:00 UTC;30,51666633;6029;0,004416667;0,005061646;11
TRATAMENTO DE TRINCAS;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-11-00;TRATAMENTO DE TRINCAS INATIVAS COM INJEÇÃO DE RESINA EPÓXI;KG;0;2020;PEDREIRO (SGSP);H;MAO DE OBRA;;12438;59224;2022-04-12 22:50:00 UTC;2022-04-12 23:59:00 UTC;1,15;7;2022-04-12 23:24:30 UTC;22;108;0,164285714;0,203703704;13
TRATAMENTO DE TRINCAS;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-11-00;TRATAMENTO DE TRINCAS INATIVAS COM INJEÇÃO DE RESINA EPÓXI;KG;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;12440;59225;2022-04-12 22:50:00 UTC;2022-04-12 23:59:00 UTC;1,15;7;2022-04-12 23:24:30 UTC;22;108;0,164285714;0,203703704;13
TRATAMENTO DE TRINCAS;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-11-00;TRATAMENTO DE TRINCAS INATIVAS COM INJEÇÃO DE RESINA EPÓXI;KG;0;19510;ADESIVO PARA TRINCAS E FISSURAS ESTRUTURAIS;KG;MATERIAL;;12434;59227;2022-04-12 22:50:00 UTC;2022-04-12 23:59:00 UTC;7;7;2022-04-12 23:24:30 UTC;103,5;108;1;0,958333333;13
TRATAMENTO DE TRINCAS;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-11-00;TRATAMENTO DE TRINCAS INATIVAS COM INJEÇÃO DE RESINA EPÓXI;KG;0;;GERADOR DE ENERGIA A GASOLINA TRIFÁSICO (8KVA) COM PARTIDA MANUAL;H;EQUIPAMENTO;;12444;59231;2022-04-12 22:50:00 UTC;2022-04-12 23:59:00 UTC;1,15;7;2022-04-12 23:24:30 UTC;22;108;0,164285714;0,203703704;13
TRATAMENTO DE TRINCAS;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-11-00;TRATAMENTO DE TRINCAS INATIVAS COM INJEÇÃO DE RESINA EPÓXI;KG;0;94285;TANQUE PARA INJEÇÃO DE RESINAS, NATAS E ARGAMASSAS;H;EQUIPAMENTO;;12436;59230;2022-04-12 22:50:00 UTC;2022-04-12 23:59:00 UTC;1,15;7;2022-04-12 23:24:30 UTC;22;108;0,164285714;0,203703704;13
BICOS DE INJEÇÃO;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-10-00;BICOS DE INJEÇÃO PARA RESINAS - FORNECIMENTO, INSTALAÇÃO E POSTERIOR CORTE;UN;0;2020;PEDREIRO (SGSP);H;MAO DE OBRA;;9985;59214;2022-04-12 22:00:00 UTC;2022-04-13 01:00:00 UTC;3,666666667;600;2022-04-12 23:30:00 UTC;56,66666667;6629;0,006111111;0,008548298;12
BICOS DE INJEÇÃO;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-10-00;BICOS DE INJEÇÃO PARA RESINAS - FORNECIMENTO, INSTALAÇÃO E POSTERIOR CORTE;UN;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;9987;59215;2022-04-12 22:00:00 UTC;2022-04-13 01:00:00 UTC;5,25;600;2022-04-12 23:30:00 UTC;81,05;6629;0,00875;0,01222658;12
BICOS DE INJEÇÃO;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-10-00;BICOS DE INJEÇÃO PARA RESINAS - FORNECIMENTO, INSTALAÇÃO E POSTERIOR CORTE;UN;0;;BICOS PARA INJEÇÃO DE ALTA PRESSÃO;UN;MATERIAL;;9991;59213;2022-04-12 22:00:00 UTC;2022-04-13 01:00:00 UTC;600;600;2022-04-12 23:30:00 UTC;6629;6629;1;1;12
BICOS DE INJEÇÃO;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-10-00;BICOS DE INJEÇÃO PARA RESINAS - FORNECIMENTO, INSTALAÇÃO E POSTERIOR CORTE;UN;0;;GERADOR DE ENERGIA A GASOLINA TRIFÁSICO (8KVA) COM PARTIDA MANUAL;H;EQUIPAMENTO;;9989;59211;2022-04-12 22:00:00 UTC;2022-04-13 01:00:00 UTC;3;600;2022-04-12 23:30:00 UTC;33,51666333;6629;0,005;0,005056066;12
BICOS DE INJEÇÃO;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-10-00;BICOS DE INJEÇÃO PARA RESINAS - FORNECIMENTO, INSTALAÇÃO E POSTERIOR CORTE;UN;0;94239;FURADEIRA ELÉTRICA MANUAL;H;EQUIPAMENTO;;9981;59221;2022-04-12 22:00:00 UTC;2022-04-13 01:00:00 UTC;3;600;2022-04-12 23:30:00 UTC;33,56666633;6629;0,005;0,005063609;12
BICOS DE INJEÇÃO;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-10-00;BICOS DE INJEÇÃO PARA RESINAS - FORNECIMENTO, INSTALAÇÃO E POSTERIOR CORTE;UN;0;;SOPRADOR DE AR E ASPIRADOR;H;EQUIPAMENTO;;9993;59212;2022-04-12 22:00:00 UTC;2022-04-13 01:00:00 UTC;3;600;2022-04-12 23:30:00 UTC;33,51666633;6629;0,005;0,005056067;12
TRATAMENTO DE TRINCAS;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-11-00;TRATAMENTO DE TRINCAS INATIVAS COM INJEÇÃO DE RESINA EPÓXI;KG;0;2020;PEDREIRO (SGSP);H;MAO DE OBRA;;12439;59232;2022-04-12 22:50:00 UTC;2022-04-13 00:40:00 UTC;1,833333333;9;2022-04-12 23:45:00 UTC;23,83333333;117;0,203703704;0,203703704;14
TRATAMENTO DE TRINCAS;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-11-00;TRATAMENTO DE TRINCAS INATIVAS COM INJEÇÃO DE RESINA EPÓXI;KG;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;12441;59233;2022-04-12 22:50:00 UTC;2022-04-13 00:40:00 UTC;1,833333333;9;2022-04-12 23:45:00 UTC;23,83333333;117;0,203703704;0,203703704;14
TRATAMENTO DE TRINCAS;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-11-00;TRATAMENTO DE TRINCAS INATIVAS COM INJEÇÃO DE RESINA EPÓXI;KG;0;19510;ADESIVO PARA TRINCAS E FISSURAS ESTRUTURAIS;KG;MATERIAL;;12435;59235;2022-04-12 22:50:00 UTC;2022-04-13 00:40:00 UTC;9;9;2022-04-12 23:45:00 UTC;112,5;117;1;0,961538462;14
TRATAMENTO DE TRINCAS;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-11-00;TRATAMENTO DE TRINCAS INATIVAS COM INJEÇÃO DE RESINA EPÓXI;KG;0;;GERADOR DE ENERGIA A GASOLINA TRIFÁSICO (8KVA) COM PARTIDA MANUAL;H;EQUIPAMENTO;;12445;59239;2022-04-12 22:50:00 UTC;2022-04-13 00:40:00 UTC;1,833333333;9;2022-04-12 23:45:00 UTC;23,83333333;117;0,203703704;0,203703704;14
TRATAMENTO DE TRINCAS;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-11-00;TRATAMENTO DE TRINCAS INATIVAS COM INJEÇÃO DE RESINA EPÓXI;KG;0;94285;TANQUE PARA INJEÇÃO DE RESINAS, NATAS E ARGAMASSAS;H;EQUIPAMENTO;;12437;59238;2022-04-12 22:50:00 UTC;2022-04-13 00:40:00 UTC;1,833333333;9;2022-04-12 23:45:00 UTC;23,83333333;117;0,203703704;0,203703704;14
REATERRO 2;EDIF;FUNDAÇÕES;02-06-10;REATERRO DE VALAS, INCLUSIVE APILOAMENTO;M3;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;12150;59180;2022-04-13 08:11:00 UTC;2022-04-13 09:04:00 UTC;2,65;1,58;2022-04-13 08:37:30 UTC;43,46666667;65,93;1,67721519;0,6592851;12
ARMADURA - TELA;INFRA;GALERIAS MOLDADAS, CÓRREGOS E DRENAGEM;07-12-00;FORNECIMENTO E APLICAÇÃO DE TELA DE AÇO;KG;0;;ARMADOR (SGSP);H;MAO DE OBRA;;10959;59184;2022-04-13 07:50:00 UTC;2022-04-13 09:27:00 UTC;0,9;25,89;2022-04-13 08:38:30 UTC;153,4333333;3372,43;0,034762457;0,045496373;91
ARMADURA - TELA;INFRA;GALERIAS MOLDADAS, CÓRREGOS E DRENAGEM;07-12-00;FORNECIMENTO E APLICAÇÃO DE TELA DE AÇO;KG;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;10957;59183;2022-04-13 07:50:00 UTC;2022-04-13 09:27:00 UTC;0,9;25,89;2022-04-13 08:38:30 UTC;88,23333333;2414,99;0,034762457;0,036535693;59
ARMADURA - TELA;INFRA;GALERIAS MOLDADAS, CÓRREGOS E DRENAGEM;07-12-00;FORNECIMENTO E APLICAÇÃO DE TELA DE AÇO;KG;0;27540;TELA SOLDADA NERVURADA Q-196 PAINEL (AÇO CA60 - MALHA 10 X 10 CM - FIO 5,0 MM);KG;MATERIAL;;10961;59182;2022-04-13 07:50:00 UTC;2022-04-13 09:27:00 UTC;25,89;25,89;2022-04-13 08:38:30 UTC;3372,43;3372,43;1;1;91
ARMADURA - TELA;INFRA;PONTES E VIADUTOS;08-23-00;FORNECIMENTO E APLICAÇÃO DE TELA DE AÇO;KG;0;;ARMADOR (SGSP);H;MAO DE OBRA;;10960;59184;2022-04-13 07:50:00 UTC;2022-04-13 09:27:00 UTC;0,9;25,89;2022-04-13 08:38:30 UTC;154,3333333;3398,32;0,034762457;0,045414597;92
ARMADURA - TELA;INFRA;PONTES E VIADUTOS;08-23-00;FORNECIMENTO E APLICAÇÃO DE TELA DE AÇO;KG;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;10958;59183;2022-04-13 07:50:00 UTC;2022-04-13 09:27:00 UTC;0,9;25,89;2022-04-13 08:38:30 UTC;89,13333333;2440,88;0,034762457;0,036516885;60
ARMADURA - TELA;INFRA;PONTES E VIADUTOS;08-23-00;FORNECIMENTO E APLICAÇÃO DE TELA DE AÇO;KG;0;27540;TELA SOLDADA NERVURADA Q-196 PAINEL (AÇO CA60 - MALHA 10 X 10 CM - FIO 5,0 MM);KG;MATERIAL;;10962;59182;2022-04-13 07:50:00 UTC;2022-04-13 09:27:00 UTC;25,89;25,89;2022-04-13 08:38:30 UTC;3398,32;3398,32;1;1;92
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
CABO 02;EDIF;INSTALACOES ELETRICAS;09-03-21;CABO COBRE FLEXÍVEL, ISOL. 750V NÃO HALOGENADO, ATICHAMA - 2,5MM2;M;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;OBRA_C;5092;59283;2022-04-13 09:16:00 UTC;2022-04-13 14:35:00 UTC;8,133333333;275,2;2022-04-13 11:55:30 UTC;45,88333333;3378,98;0,029554264;0,013579049;19
CABO 02;EDIF;INSTALACOES ELETRICAS;09-03-21;CABO COBRE FLEXÍVEL, ISOL. 750V NÃO HALOGENADO, ATICHAMA - 2,5MM2;M;0;2041;ELETRICISTA (SGSP);H;MAO DE OBRA;OBRA_C;5091;59282;2022-04-13 09:16:00 UTC;2022-04-13 14:35:00 UTC;4,066666667;275,2;2022-04-13 11:55:30 UTC;69,41666667;5396,42;0,014777132;0,012863466;34
ESMALTE SINTÉTICO - REPINTURA;EDIF;PINTURA;15-80-34;ESMALTE SINTÉTICO - REPINTURA DE ESQUADRIAS METÁLICAS;M2;0;2075;PINTOR (SGSP);H;MAO DE OBRA;;10351;59244;2022-04-13 09:49:00 UTC;2022-04-13 14:26:00 UTC;3,066666667;23,07;2022-04-13 12:07:30 UTC;112,8833333;877,4;0,132928768;0,128656637;28
ESMALTE SINTÉTICO - REPINTURA;EDIF;PINTURA;15-80-34;ESMALTE SINTÉTICO - REPINTURA DE ESQUADRIAS METÁLICAS;M2;0;2075;PINTOR (SGSP);H;MAO DE OBRA;;10354;59250;2022-04-13 09:55:00 UTC;2022-04-13 14:28:00 UTC;3;20,58;2022-04-13 12:11:30 UTC;115,8833333;897,98;0,145772595;0,129048902;29
;;;;;;;;;;;;;;;;;;;;;;;
ESMALTE SINTÉTICO - REPINTURA;EDIF;PINTURA;15-80-34;ESMALTE SINTÉTICO - REPINTURA DE ESQUADRIAS METÁLICAS;M2;0;2075;PINTOR (SGSP);H;MAO DE OBRA;;10357;59331;2022-04-14 08:15:00 UTC;2022-04-14 11:45:00 UTC;3,5;15,43;2022-04-14 10:00:00 UTC;119,3833333;913,41;0,226830849;0,130700708;30
ANDAIME;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-01-02;ANDAIMES METÁLICOS - MONTAGEM E DESMONTAGEM;M3;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;9718;59417;2022-04-14 09:59:00 UTC;2022-04-14 10:07:00 UTC;0,4;5,2;2022-04-14 10:03:00 UTC;75,55;965,58;0,076923077;0,078243128;91
ANDAIME;EDIF;SERV.COMPLEMENTARES;17-45-02;ANDAIMES METÁLICOS - MONTAGEM E DESMONTAGEM;M3;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;9719;59417;2022-04-14 09:59:00 UTC;2022-04-14 10:07:00 UTC;0,4;5,2;2022-04-14 10:03:00 UTC;75,55;965,58;0,076923077;0,078243128;91
GRAUTE;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-08-01;GRAUTE COM PEDRISCO - FORNECIMENTO, PREPARO E APLICAÇÃO;M3;0;10550;PEDRISCO LIMPO;M3;MATERIAL;;11289;59411;2022-04-14 09:56:00 UTC;2022-04-14 11:58:00 UTC;0,119;0,55;2022-04-14 10:57:00 UTC;6,2995;32,6478;0,216363636;0,192953277;41
GRAUTE;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-08-01;GRAUTE COM PEDRISCO - FORNECIMENTO, PREPARO E APLICAÇÃO;M3;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;11288;59410;2022-04-14 09:56:00 UTC;2022-04-14 11:58:00 UTC;8,133333333;0,55;2022-04-14 10:57:00 UTC;362,2999993;32,6478;14,78787879;11,09722552;41
GRAUTE;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-08-01;GRAUTE COM PEDRISCO - FORNECIMENTO, PREPARO E APLICAÇÃO;M3;0;94001;BETONEIRA 400 LITROS;H;EQUIPAMENTO;;11290;59415;2022-04-14 09:56:00 UTC;2022-04-14 11:58:00 UTC;2,033333333;0,55;2022-04-14 10:57:00 UTC;73,89999967;32,6478;3,696969697;2,263552205;41
GRAUTE;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-08-01;GRAUTE COM PEDRISCO - FORNECIMENTO, PREPARO E APLICAÇÃO;M3;0;84003;ÁGUA POTÁVEL - FORNECIMENTO EM CAMINHÃO TANQUE CAM. 10.000 L -EMPR. QUE FORN. NO MUNICÍPIO (P/CONSTRUTORA);M3;MATERIAL;;11285;59413;2022-04-14 09:56:00 UTC;2022-04-14 11:58:00 UTC;0,138;0,55;2022-04-14 10:57:00 UTC;7,2795;32,6478;0,250909091;0,222970614;41
CABO 02;EDIF;INSTALACOES ELETRICAS;09-03-21;CABO COBRE FLEXÍVEL, ISOL. 750V NÃO HALOGENADO, ATICHAMA - 2,5MM2;M;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;OBRA_C;5094;59426;2022-04-14 10:30:00 UTC;2022-04-14 11:40:00 UTC;1,166666667;68;2022-04-14 11:05:00 UTC;47,05;3446,98;0,017156863;0,01364963;20
CABO 02;EDIF;INSTALACOES ELETRICAS;09-03-21;CABO COBRE FLEXÍVEL, ISOL. 750V NÃO HALOGENADO, ATICHAMA - 2,5MM2;M;0;2041;ELETRICISTA (SGSP);H;MAO DE OBRA;OBRA_C;5093;59425;2022-04-14 10:30:00 UTC;2022-04-14 11:40:00 UTC;1,166666667;68;2022-04-14 11:05:00 UTC;70,58333333;5464,42;0,017156863;0,012916894;35
ESMALTE SINTÉTICO - REPINTURA;EDIF;PINTURA;15-80-34;ESMALTE SINTÉTICO - REPINTURA DE ESQUADRIAS METÁLICAS;M2;0;2075;PINTOR (SGSP);H;MAO DE OBRA;;10360;59325;2022-04-14 08:10:00 UTC;2022-04-14 14:29:00 UTC;4,816666667;23,15;2022-04-14 11:19:30 UTC;124,2;936,56;0,208063355;0,132612967;31
ANDAIME;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-01-02;ANDAIMES METÁLICOS - MONTAGEM E DESMONTAGEM;M3;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;9712;59420;2022-04-14 13:13:00 UTC;2022-04-14 13:20:00 UTC;0,466666667;5,2;2022-04-14 13:16:30 UTC;76,01666667;970,78;0,08974359;0,078304731;92
ANDAIME;EDIF;SERV.COMPLEMENTARES;17-45-02;ANDAIMES METÁLICOS - MONTAGEM E DESMONTAGEM;M3;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;9713;59420;2022-04-14 13:13:00 UTC;2022-04-14 13:20:00 UTC;0,466666667;5,2;2022-04-14 13:16:30 UTC;76,01666667;970,78;0,08974359;0,078304731;92
;;;;;;;;;;;;;;;;;;;;;;;
LIXAMENTO MECÂNICO;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-19-00;LIXAMENTO MECÂNICO DE SUPERFÍCIES DE CONCRETO;M2;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;12127;59473;2022-04-18 09:30:00 UTC;2022-04-18 10:44:00 UTC;1,233333333;10,39;2022-04-18 10:07:00 UTC;154,4166667;1316,17;0,118703882;0,117322737;37
LIXAMENTO MECÂNICO;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-19-00;LIXAMENTO MECÂNICO DE SUPERFÍCIES DE CONCRETO;M2;0;94250;LIXADEIRA PARA CONCRETO;H;EQUIPAMENTO;;12123;59470;2022-04-18 09:30:00 UTC;2022-04-18 10:44:00 UTC;1,233333333;10,39;2022-04-18 10:07:00 UTC;320,0333333;3221,99;0,118703882;0,099327848;96
LIXAMENTO MECÂNICO;INFRA;RECUPERAÇÃO ESTRUTURAL DE OBRAS DE ARTE (PONTES E VIADUTOS);10-19-00;LIXAMENTO MECÂNICO DE SUPERFÍCIES DE CONCRETO;M2;0;;GERADOR DE ENERGIA A GASOLINA TRIFÁSICO (8KVA) COM PARTIDA MANUAL;H;EQUIPAMENTO;;12129;59469;2022-04-18 09:30:00 UTC;2022-04-18 10:44:00 UTC;1,233333333;10,39;2022-04-18 10:07:00 UTC;282,3;3221,99;0,118703882;0,087616659;96
NÃO APROPRIADAS;AUX;COMPOSICOES AUXILIARES;37505;LIXAMENTO MECÂNICO DE SUPERFÍCIES DE CONCRETO;M2;0;2099;AJUDANTE (SGSP);H;MAO DE OBRA;;12128;59473;2022-04-18 09:30:00 UTC;2022-04-18 10:44:00 UTC;1,233333333;10,39;2022-04-18 10:07:00 UTC;154,4166667;1316,17;0,118703882;0,117322737;37
NÃO APROPRIADAS;AUX;COMPOSICOES AUXILIARES;37505;LIXAMENTO MECÂNICO DE SUPERFÍCIES DE CONCRETO;M2;0;94250;LIXADEIRA PARA CONCRETO;H;EQUIPAMENTO;;12124;59470;2022-04-18 09:30:00 UTC;2022-04-18 10:44:00 UTC;1,233333333;10,39;2022-04-18 10:07:00 UTC;320,0333333;3221,99;0,118703882;0,099327848;96
NÃO APROPRIADAS;AUX;COMPOSICOES AUXILIARES;37505;LIXAMENTO MECÂNICO DE SUPERFÍCIES DE CONCRETO;M2;0;;GERADOR DE ENERGIA A GASOLINA TRIFÁSICO (8KVA) COM PARTIDA MANUAL;H;EQUIPAMENTO;;12130;59469;2022-04-18 09:30:00 UTC;2022-04-18 10:44:00 UTC;1,233333333;10,39;2022-04-18 10:07:00 UTC;282,3;3221,99;0,118703882;0,087616659;96
;;;;;;;;;;;;;;;;;;;;;;;
ESMALTE SINTÉTICO - REPINTURA;EDIF;PINTURA;15-80-34;ESMALTE SINTÉTICO - REPINTURA DE ESQUADRIAS METÁLICAS;M2;0;2075;PINTOR (SGSP);H;MAO DE OBRA;;10363;59455;2022-04-18 08:32:00 UTC;2022-04-18 14:36:00 UTC;4,583333333;23,15;2022-04-18 11:34:00 UTC;128,7833333;959,71;0,197984161;0,134189842;32
;;;;;;;;;;;;;;;;;;;;;;;
ESMALTE SINTÉTICO - REPINTURA;EDIF;PINTURA;15-80-34;ESMALTE SINTÉTICO - REPINTURA DE ESQUADRIAS METÁLICAS;M2;0;2075;PINTOR (SGSP);H;MAO DE OBRA;;10366;59461;2022-04-18 08:49:00 UTC;2022-04-18 14:42:00 UTC;4,4;20,58;2022-04-18 11:45:30 UTC;133,1833333;980,29;0,213799806;0,135861157;33
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
TINTA HIDROFUGA;EDIF;PINTURA;15-01-08;TINTA HIDROFUGA A BASE DE CIMENTO - CONCRETO OU REBOCO SEM MASSA CORRIDA;M2;0;2075;PINTOR (SGSP);H;MAO DE OBRA;;12334;59524;2022-04-19 08:00:00 UTC;2022-04-19 09:50:00 UTC;1,833333333;28,1;2022-04-19 08:55:00 UTC;242,3;6566,31;0,065243179;0,036900481;83
ESMALTE SINTÉTICO - REPINTURA;EDIF;PINTURA;15-80-34;ESMALTE SINTÉTICO - REPINTURA DE ESQUADRIAS METÁLICAS;M2;0;2075;PINTOR (SGSP);H;MAO DE OBRA;;10369;59526;2022-04-19 08:33:00 UTC;2022-04-19 11:37:00 UTC;3,066666667;18,02;2022-04-19 10:05:00 UTC;136,25;998,31;0,17018128;0,136480652;34
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
TINTA HIDROFUGA;EDIF;PINTURA;15-01-08;TINTA HIDROFUGA A BASE DE CIMENTO - CONCRETO OU REBOCO SEM MASSA CORRIDA;M2;0;2075;PINTOR (SGSP);H;MAO DE OBRA;;12335;59546;2022-04-19 10:16:00 UTC;2022-04-19 11:48:00 UTC;1,533333333;27,98;2022-04-19 11:02:00 UTC;243,8333333;6594,29;0,054801048;0,036976435;84
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
TINTA HIDROFUGA;EDIF;PINTURA;15-01-08;TINTA HIDROFUGA A BASE DE CIMENTO - CONCRETO OU REBOCO SEM MASSA CORRIDA;M2;0;2075;PINTOR (SGSP);H;MAO DE OBRA;;12336;59591;2022-04-19 13:10:00 UTC;2022-04-19 14:24:00 UTC;1,233333333;42,01;2022-04-19 13:47:00 UTC;245,0666667;6636,3;0,029358089;0,036928208;85
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
AZULEJOS;EDIF;REVESTIMENTOS;11-02-29;AZULEJOS, JUNTA AMARRAÇÃO OU A PRUMO - ASSENTES COM ARGAMASSA COLANTE;M2;0;;ARGAMASSA COLANTE;KG;MATERIAL;OBRA_C;4690;59797;2022-04-25 07:50:00 UTC;2022-04-25 14:20:00 UTC;30;4,86;2022-04-25 11:05:00 UTC;11790;2068,82;6,172839506;5,698900823;102
AZULEJOS;EDIF;REVESTIMENTOS;11-02-29;AZULEJOS, JUNTA AMARRAÇÃO OU A PRUMO - ASSENTES COM ARGAMASSA COLANTE;M2;0;2020;PEDREIRO (SGSP);H;MAO DE OBRA;OBRA_C;4688;59794;2022-04-25 07:50:00 UTC;2022-04-25 14:20:00 UTC;5,333333333;4,86;2022-04-25 11:05:00 UTC;706,4933333;2744,28;1,09739369;0,257442146;119
AZULEJOS;EDIF;REVESTIMENTOS;11-02-29;AZULEJOS, JUNTA AMARRAÇÃO OU A PRUMO - ASSENTES COM ARGAMASSA COLANTE;M2;0;31505;AZULEJO;M2;MATERIAL;OBRA_C;4687;59798;2022-04-25 07:50:00 UTC;2022-04-25 14:20:00 UTC;4,98;4,86;2022-04-25 11:05:00 UTC;2005,57;1977,78;1,024691358;1,014051108;97
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
